app,mode,destination,source,price,distance
Uber,Black SUV,West End,Northeastern University,31.5,2.73
Lyft,Lux Black XL,North Station,Boston University,38.5,3.47
Lyft,Lyft XL,West End,South Station,13.5,1.76
Lyft,Lux Black XL,Back Bay,Northeastern University,27.5,1.44
Lyft,Lyft XL,West End,Northeastern University,19.5,2.81
Uber,UberPool,South Station,Back Bay,9.0,1.68
Lyft,Lyft XL,Financial District,North End,10.5,1.1
Uber,WAV,West End,Northeastern University,10.5,3.34
Lyft,Lux Black,Financial District,Fenway,34.0,4.33
Uber,Black,North Station,Northeastern University,24.0,3.22
Uber,UberXL,Beacon Hill,Fenway,16.5,2.46
Lyft,Shared,West End,Haymarket Square,3.5,0.64
Uber,UberPool,North End,Theatre District,9.0,1.57
Uber,UberXL,Beacon Hill,North End,15.0,1.79
Uber,Black,Back Bay,Northeastern University,17.0,1.64
Uber,UberPool,Haymarket Square,North Station,5.5,0.56
Uber,Black SUV,Haymarket Square,North Station,26.0,0.56
Lyft,Lux Black,North End,Back Bay,34.0,2.98
Lyft,Lyft XL,Boston University,Back Bay,13.5,1.44
Uber,WAV,Fenway,North Station,11.0,3.05
Uber,UberX,North Station,North End,7.0,1.03
Lyft,Lyft,North Station,Northeastern University,11.0,3.26
Uber,Black,West End,South Station,20.5,1.63
Uber,UberPool,West End,Northeastern University,8.5,2.86
Uber,Black SUV,North Station,South Station,29.5,2.38
Uber,WAV,Financial District,Fenway,12.5,4.4
Uber,UberPool,North End,Financial District,7.5,1.21
Lyft,Lyft,Beacon Hill,Fenway,9.0,2.4
Lyft,Shared,West End,Fenway,9.0,2.81
Uber,UberX,Haymarket Square,Beacon Hill,8.5,1.35
Uber,Black SUV,Theatre District,Fenway,32.5,2.66
Lyft,Lux Black XL,Beacon Hill,North End,27.5,1.75
Lyft,Lyft,Beacon Hill,Boston University,10.5,2.66
Uber,Black,Northeastern University,West End,23.0,3.2
Uber,UberXL,South Station,Back Bay,24.0,6.26
Uber,UberPool,Financial District,South Station,7.5,0.54
Uber,Black SUV,Theatre District,South Station,27.0,1.3
Uber,UberX,Theatre District,South Station,9.5,1.69
Uber,UberX,Back Bay,Boston University,8.5,1.56
Lyft,Lux Black XL,Northeastern University,Financial District,38.0,3.11
Lyft,Lyft XL,Boston University,West End,16.5,2.86
Uber,Black,North Station,Northeastern University,23.0,3.22
Lyft,Lux Black XL,Beacon Hill,North End,27.5,1.86
Uber,UberX,Financial District,South Station,7.5,0.54
Lyft,Lux Black,North End,North Station,16.5,1.08
Uber,UberX,South Station,West End,8.0,2.14
Uber,WAV,Northeastern University,North Station,10.5,3.3
Lyft,Lyft XL,North Station,Haymarket Square,9.0,0.54
Uber,WAV,West End,North End,9.0,1.35
Lyft,Lyft XL,Fenway,Beacon Hill,13.5,2.37
Uber,Black SUV,West End,Boston University,32.5,3.04
Lyft,Shared,North End,Beacon Hill,3.0,1.73
Uber,UberX,Financial District,Fenway,12.0,4.4
Uber,UberXL,North Station,North End,10.5,1.03
Uber,UberPool,South Station,Beacon Hill,8.5,2.48
Uber,WAV,Financial District,Boston University,16.0,4.72
Uber,UberXL,West End,Northeastern University,15.0,2.86
Lyft,Lyft XL,Haymarket Square,Theatre District,22.5,1.54
Lyft,Shared,Theatre District,South Station,5.0,1.12
Lyft,Lux Black,Northeastern University,North Station,32.5,3.27
Lyft,Lux,North Station,Boston University,19.5,3.57
Lyft,Lyft,Beacon Hill,Fenway,9.0,2.4
Uber,Black,North Station,North End,16.0,0.92
Lyft,Lyft XL,South Station,North Station,16.5,2.04
Uber,UberXL,Boston University,Financial District,48.0,5.56
Uber,UberX,Fenway,West End,10.5,2.84
Lyft,Lux,North Station,Haymarket Square,10.5,0.54
Uber,UberPool,Financial District,Fenway,9.0,4.42
Lyft,Lux Black XL,Haymarket Square,North Station,27.5,0.65
Uber,UberPool,Beacon Hill,Fenway,11.5,2.46
Lyft,Lux,Beacon Hill,North End,16.5,1.92
Uber,UberXL,West End,Boston University,17.0,3.04
Uber,Black,South Station,Financial District,16.0,0.39
Uber,Black,Boston University,Financial District,28.5,4.44
Uber,UberXL,West End,Fenway,17.5,2.72
Uber,UberXL,Beacon Hill,South Station,15.0,2.5
Lyft,Shared,Back Bay,Boston University,5.0,1.45
Uber,UberX,Theatre District,Boston University,13.0,2.98
Lyft,Lux Black,North End,Back Bay,22.5,2.39
Lyft,Lux Black XL,Northeastern University,Financial District,34.0,3.4
Uber,Black SUV,South Station,Back Bay,29.5,1.68
Uber,WAV,Fenway,Theatre District,9.5,2.66
Lyft,Lux,Theatre District,Fenway,19.5,2.75
Lyft,Lux,Haymarket Square,Beacon Hill,13.5,1.37
Lyft,Lyft,Beacon Hill,Boston University,10.5,2.64
Uber,WAV,North End,Theatre District,7.0,1.57
Uber,UberXL,Financial District,South Station,10.5,0.63
Uber,Black,Boston University,Theatre District,21.5,2.62
Uber,UberPool,West End,South Station,8.0,1.78
Uber,UberX,Financial District,Boston University,16.0,3.96
Uber,WAV,Financial District,South Station,7.0,0.63
Uber,UberPool,Beacon Hill,North End,9.0,1.65
Uber,UberPool,West End,Fenway,8.0,2.72
Lyft,Lyft XL,Beacon Hill,South Station,13.5,2.6
Lyft,Lux Black,Theatre District,Fenway,22.5,2.73
Uber,WAV,North Station,South Station,9.5,1.5
Uber,WAV,Back Bay,North End,16.5,3.61
Uber,UberPool,Beacon Hill,South Station,9.0,2.58
Lyft,Lux Black,West End,Haymarket Square,16.5,0.65
Uber,UberX,South Station,West End,9.0,2.14
Lyft,Lyft,Northeastern University,Back Bay,7.0,1.06
Uber,WAV,North End,North Station,8.0,1.08
Lyft,Shared,Back Bay,Haymarket Square,7.0,2.37
Lyft,Lux Black XL,Haymarket Square,Back Bay,30.0,2.28
Lyft,Lyft,Financial District,Northeastern University,13.5,4.24
Lyft,Lux,Fenway,North Station,22.5,3.21
Lyft,Lyft XL,Haymarket Square,Financial District,13.5,1.0
Lyft,Lux,West End,Fenway,19.5,2.85
Lyft,Lyft,North Station,Northeastern University,13.5,3.19
Uber,Black SUV,Back Bay,Haymarket Square,32.0,2.3
Lyft,Lyft XL,Theatre District,Haymarket Square,13.5,1.2
Uber,UberX,Fenway,Back Bay,9.5,1.34
Lyft,Lyft XL,West End,Haymarket Square,13.5,0.68
Uber,Black,North End,Beacon Hill,18.5,2.19
Uber,Black,Theatre District,Boston University,20.5,2.98
Uber,UberXL,North End,Financial District,11.5,1.21
Lyft,Lyft,Financial District,Boston University,13.5,4.49
Lyft,Lyft XL,Financial District,Fenway,22.5,4.31
Lyft,Shared,West End,Fenway,7.0,3.07
Lyft,Lux Black,West End,Boston University,42.5,3.29
Lyft,Lux Black XL,South Station,Financial District,27.5,0.43
Lyft,Lyft XL,Haymarket Square,Beacon Hill,11.0,1.36
Uber,UberPool,North Station,Haymarket Square,7.5,0.49
Uber,UberXL,Theatre District,North End,15.0,1.41
Uber,UberXL,Haymarket Square,Theatre District,14.0,1.34
Uber,UberPool,Theatre District,Fenway,9.5,2.66
Lyft,Lyft,Theatre District,Fenway,11.0,2.7
Lyft,Lyft,Theatre District,Northeastern University,9.0,2.03
Lyft,Shared,South Station,North Station,5.0,2.15
Uber,Black SUV,West End,North End,27.5,1.11
Lyft,Lux,Financial District,Northeastern University,45.5,3.08
Lyft,Lyft,North End,North Station,7.0,1.03
Lyft,Lux,South Station,Beacon Hill,16.5,2.45
Uber,Black SUV,Theatre District,South Station,27.5,1.3
Uber,Black,Fenway,West End,23.0,2.84
Uber,UberPool,Financial District,North End,6.5,1.04
Lyft,Lux Black,Fenway,Financial District,47.5,4.43
Uber,Black SUV,North Station,Boston University,39.5,3.56
Lyft,Lux Black XL,Back Bay,Boston University,26.0,1.49
Lyft,Shared,North Station,South Station,3.5,1.7
Lyft,Lux Black XL,South Station,Financial District,26.0,0.51
Uber,UberXL,Financial District,Northeastern University,20.5,4.55
Lyft,Shared,Financial District,North End,3.5,1.12
Uber,UberX,West End,Haymarket Square,9.5,0.62
Lyft,Lux Black XL,West End,Haymarket Square,26.0,0.65
Uber,Black SUV,Financial District,South Station,27.5,0.78
Uber,UberPool,Back Bay,North End,10.0,2.84
Uber,UberXL,Boston University,Financial District,10.5,0.56
Lyft,Lux Black XL,Boston University,Theatre District,80.0,4.77
Uber,Black,West End,Fenway,20.5,2.72
Lyft,Lux,Northeastern University,North Station,19.5,3.3
Lyft,Shared,Financial District,Fenway,9.0,4.44
Lyft,Lux Black XL,Fenway,Theatre District,38.5,3.18
Uber,Black,Beacon Hill,North End,22.5,2.67
Uber,UberXL,Beacon Hill,Northeastern University,15.0,2.61
Uber,UberPool,Financial District,Haymarket Square,6.5,1.0
Uber,UberPool,Boston University,North Station,10.0,3.01
Lyft,Shared,Back Bay,South Station,5.0,3.23
Uber,Black SUV,Theatre District,Haymarket Square,27.5,1.16
Uber,UberX,North Station,North End,7.0,1.03
Lyft,Lyft,Boston University,Back Bay,7.0,1.5
Lyft,Lyft,West End,South Station,10.5,1.76
Uber,WAV,North End,West End,7.5,1.0
Uber,UberXL,West End,Fenway,17.5,2.72
Lyft,Lux Black,Theatre District,South Station,19.5,1.14
Lyft,Lyft,North End,Back Bay,13.5,2.62
Lyft,Lux,North Station,Boston University,22.5,3.5
Uber,Black,West End,Northeastern University,22.5,2.86
Uber,UberXL,Boston University,Theatre District,17.0,2.67
Lyft,Lux Black XL,South Station,Financial District,27.5,0.43
Uber,WAV,South Station,Beacon Hill,8.5,2.48
Lyft,Lux,Financial District,North End,13.5,1.16
Uber,Black,North Station,North End,19.5,0.92
Uber,WAV,Fenway,Back Bay,7.5,1.34
Lyft,Shared,North End,Financial District,3.5,1.28
Lyft,Lux,Boston University,West End,19.5,2.89
Uber,WAV,North End,Beacon Hill,9.5,1.53
Uber,UberPool,Haymarket Square,Financial District,9.0,1.25
Lyft,Lux Black XL,Beacon Hill,South Station,30.0,2.39
Uber,Black,Boston University,Back Bay,17.5,1.41
Uber,UberX,Boston University,North Station,10.5,3.01
Lyft,Lux Black,Fenway,Back Bay,19.5,1.38
Uber,Black,Theatre District,Haymarket Square,18.5,1.16
Uber,UberPool,Northeastern University,Beacon Hill,7.0,1.92
Lyft,Lyft,Financial District,Boston University,13.5,4.37
Lyft,Lux Black,Beacon Hill,Fenway,22.5,2.39
Uber,UberXL,Fenway,Financial District,21.5,4.5
Uber,Black SUV,Haymarket Square,Theatre District,27.5,1.61
Lyft,Lux Black,Fenway,Beacon Hill,22.5,2.43
Uber,UberX,Northeastern University,Theatre District,8.5,1.8
Uber,UberX,Beacon Hill,Northeastern University,11.0,2.61
Uber,WAV,North Station,North End,7.0,0.92
Uber,UberPool,Fenway,West End,9.0,2.84
Uber,UberX,Theatre District,Haymarket Square,7.5,1.16
Lyft,Lux Black,Boston University,West End,26.0,2.87
Uber,UberPool,Fenway,Beacon Hill,7.0,2.32
Uber,UberXL,Back Bay,Haymarket Square,15.5,2.31
Lyft,Lux Black,North End,Beacon Hill,16.5,1.59
Uber,UberX,Haymarket Square,West End,7.0,0.72
Lyft,Lyft,Financial District,South Station,7.0,0.67
Lyft,Lux Black,Fenway,Back Bay,16.5,1.45
Uber,UberX,Beacon Hill,North End,9.5,1.9
Lyft,Shared,South Station,Theatre District,3.0,0.59
Uber,WAV,Beacon Hill,South Station,12.5,2.5
Uber,WAV,North End,West End,8.5,1.0
Lyft,Lux Black XL,Financial District,South Station,26.0,0.62
Uber,Black,Boston University,North Station,27.0,3.01
Uber,Black SUV,Boston University,Back Bay,23.0,1.4
Lyft,Lux Black,Financial District,Northeastern University,26.0,2.85
Uber,UberX,North End,Financial District,8.5,1.21
Uber,UberPool,Beacon Hill,Haymarket Square,9.0,1.36
Lyft,Lyft,Northeastern University,Theatre District,11.0,2.1
Uber,UberXL,South Station,Financial District,8.5,0.39
Lyft,Shared,North Station,Boston University,7.0,3.45
Uber,Black,Boston University,Financial District,33.5,5.7
Lyft,Lux Black XL,West End,North End,27.5,1.25
Uber,UberXL,Boston University,North Station,18.5,3.01
Uber,UberX,Haymarket Square,West End,7.0,0.72
Uber,UberXL,North End,Back Bay,19.5,3.4
Lyft,Lux,Back Bay,North End,22.5,2.92
Lyft,Lyft XL,Boston University,West End,16.5,2.82
Uber,Black SUV,Beacon Hill,Fenway,28.5,2.46
Uber,UberXL,North End,West End,13.5,1.23
Uber,UberXL,Financial District,Haymarket Square,18.5,0.99
Uber,WAV,Haymarket Square,West End,7.0,0.72
Uber,Black SUV,Boston University,Beacon Hill,29.5,2.27
Lyft,Lux Black,North Station,Haymarket Square,16.5,0.54
Lyft,Lyft,West End,North End,9.0,1.48
Uber,UberXL,South Station,Beacon Hill,28.5,2.48
Uber,UberX,Fenway,Back Bay,8.5,1.34
Lyft,Lyft XL,Financial District,South Station,10.5,0.56
Uber,UberXL,Boston University,Financial District,24.0,5.7
Uber,Black,West End,South Station,18.5,1.89
Uber,UberXL,Boston University,Financial District,32.0,4.43
Lyft,Lux,West End,Northeastern University,19.5,2.79
Uber,UberXL,Theatre District,North End,14.0,1.41
Uber,UberPool,Beacon Hill,Fenway,11.0,2.46
Uber,UberPool,North End,Financial District,6.5,1.21
Uber,Black SUV,Beacon Hill,South Station,30.5,2.5
Uber,WAV,Financial District,North End,8.5,1.2
Lyft,Lyft XL,Fenway,Theatre District,22.5,3.17
Lyft,Lux Black XL,Beacon Hill,Northeastern University,45.5,2.43
Uber,Black SUV,Fenway,Beacon Hill,30.5,2.32
Lyft,Lyft,North Station,Fenway,13.5,3.21
Lyft,Lux Black,Haymarket Square,Back Bay,22.5,2.31
Lyft,Lux Black,South Station,Back Bay,22.5,1.87
Uber,Black SUV,West End,Boston University,34.0,3.05
Lyft,Lyft,Theatre District,Northeastern University,10.5,1.97
Lyft,Lyft XL,Fenway,North Station,16.5,3.21
Uber,Black,Beacon Hill,Northeastern University,21.0,2.61
Lyft,Lux,North End,West End,13.5,0.99
Uber,UberX,Fenway,Beacon Hill,12.0,2.32
Uber,Black,Boston University,North Station,26.0,3.01
Lyft,Lyft XL,North Station,North End,10.5,0.99
Uber,UberXL,Beacon Hill,North End,15.0,1.79
Uber,UberPool,Theatre District,South Station,7.5,1.3
Lyft,Lux Black XL,Theatre District,South Station,26.0,1.16
Uber,UberPool,Fenway,Back Bay,7.5,1.34
Uber,UberX,Theatre District,North End,8.5,1.41
Lyft,Lux Black,Theatre District,North End,22.5,1.53
Uber,Black SUV,North Station,Northeastern University,33.0,3.22
Uber,UberXL,Theatre District,Northeastern University,15.0,2.19
Uber,Black,Beacon Hill,Northeastern University,23.0,2.61
Uber,Black,Beacon Hill,South Station,19.5,2.58
Uber,Black,Beacon Hill,Fenway,18.5,2.46
Uber,UberX,Fenway,Theatre District,9.5,2.66
Uber,UberXL,Haymarket Square,Back Bay,17.0,2.46
Uber,WAV,West End,Fenway,12.5,2.73
Lyft,Lyft XL,Northeastern University,North Station,16.5,3.32
Lyft,Lux Black XL,Boston University,Theatre District,47.5,4.71
Lyft,Lux Black,West End,North End,16.5,1.25
Lyft,Lux Black,Fenway,Beacon Hill,22.5,2.43
Lyft,Lux,Theatre District,South Station,13.5,1.11
Uber,UberX,Fenway,Back Bay,8.0,1.34
Lyft,Lux Black,West End,South Station,19.5,1.72
Lyft,Lyft XL,Fenway,North Station,19.5,3.15
Uber,UberX,West End,North End,7.5,1.11
Uber,Black SUV,South Station,Theatre District,27.5,0.55
Lyft,Lux Black,Boston University,Back Bay,19.5,1.44
Lyft,Lyft XL,North End,Theatre District,13.5,1.72
Lyft,Lux Black XL,West End,Northeastern University,30.0,2.84
Uber,Black,Beacon Hill,Haymarket Square,16.5,0.91
Uber,UberX,Haymarket Square,West End,7.0,0.72
Lyft,Lux Black,Theatre District,Haymarket Square,19.5,1.19
Lyft,Lyft XL,South Station,Beacon Hill,16.5,2.39
Lyft,Lux Black XL,Haymarket Square,Back Bay,55.0,3.0
Lyft,Lux Black,Theatre District,Haymarket Square,16.5,1.26
Lyft,Lux Black XL,Back Bay,Fenway,27.5,1.43
Uber,UberPool,Boston University,Beacon Hill,6.5,2.27
Lyft,Lux Black XL,Back Bay,North End,38.0,2.51
Lyft,Lyft,West End,Haymarket Square,7.0,0.69
Uber,Black SUV,Beacon Hill,South Station,31.5,2.58
Uber,Black,Fenway,Financial District,29.5,4.48
Lyft,Lyft XL,Fenway,Beacon Hill,22.5,2.42
Uber,UberX,Haymarket Square,Financial District,7.0,1.25
Uber,UberX,Back Bay,Haymarket Square,8.5,1.79
Lyft,Lux Black XL,Boston University,Theatre District,42.5,4.74
Uber,UberX,Haymarket Square,Beacon Hill,8.0,1.35
Lyft,Lyft XL,Theatre District,North End,13.5,1.54
Lyft,Lux Black XL,Haymarket Square,Beacon Hill,27.5,1.35
Uber,Black,Boston University,North Station,26.5,3.01
Lyft,Lyft,North End,Back Bay,9.0,2.47
Uber,UberX,Haymarket Square,Beacon Hill,7.5,1.23
Uber,UberXL,North Station,North End,12.0,0.92
Lyft,Lux,South Station,Back Bay,30.0,1.49
Uber,Black,North End,Beacon Hill,20.5,1.87
Lyft,Lux,South Station,West End,16.5,2.08
Uber,Black,North Station,North End,16.0,1.03
Lyft,Lux Black XL,Northeastern University,North Station,32.5,3.35
Lyft,Lyft,Back Bay,South Station,11.0,3.23
Lyft,Lyft,Boston University,West End,10.5,2.82
Lyft,Lux Black,Fenway,Theatre District,27.5,3.12
Uber,UberPool,Beacon Hill,Fenway,11.0,2.47
Uber,Black,North Station,Haymarket Square,16.0,0.49
Uber,Black SUV,Theatre District,Northeastern University,27.5,1.91
Lyft,Shared,Back Bay,North End,7.0,2.79
Uber,Black SUV,Financial District,Fenway,37.5,4.39
Uber,UberX,West End,Northeastern University,9.5,2.86
Lyft,Lux,Theatre District,Northeastern University,16.5,1.99
Lyft,Lux,North End,Back Bay,19.5,3.0
Uber,WAV,Theatre District,Boston University,13.0,2.98
Uber,UberPool,Boston University,Theatre District,9.0,2.62
Lyft,Lux Black XL,North End,Back Bay,34.0,3.05
Uber,WAV,Boston University,Financial District,13.0,4.44
Lyft,Shared,West End,Boston University,7.0,3.07
Uber,Black SUV,Back Bay,Boston University,26.0,1.56
Lyft,Lyft XL,Fenway,Financial District,34.0,4.53
Uber,UberXL,Beacon Hill,Northeastern University,17.0,2.61
Lyft,Lyft XL,Back Bay,Northeastern University,16.5,1.43
Uber,Black SUV,Back Bay,Northeastern University,26.5,1.64
Uber,Black SUV,Northeastern University,Theatre District,28.5,1.8
Uber,Black,Haymarket Square,North Station,15.0,0.56
Uber,Black,Financial District,Boston University,33.0,4.76
Lyft,Lyft XL,North End,Financial District,10.5,1.1
Uber,UberXL,Back Bay,Boston University,12.5,1.56
Lyft,Shared,Financial District,Haymarket Square,5.0,1.05
Uber,UberXL,South Station,Theatre District,9.0,0.55
Lyft,Lux Black XL,Northeastern University,Theatre District,32.5,2.15
Uber,UberPool,Boston University,North Station,11.0,3.01
Uber,Black SUV,Back Bay,Fenway,26.0,1.5
Uber,Black,Financial District,North End,16.0,1.07
Lyft,Shared,Haymarket Square,Back Bay,5.0,2.26
Uber,WAV,West End,Haymarket Square,7.5,0.61
Uber,Black SUV,Financial District,North End,26.5,1.04
Lyft,Lyft,South Station,Financial District,9.0,0.39
Uber,WAV,Haymarket Square,West End,8.0,0.72
Uber,Black,Haymarket Square,Theatre District,17.5,1.61
Lyft,Lux Black XL,Theatre District,Boston University,34.0,2.98
Uber,WAV,Back Bay,Fenway,7.0,1.5
Lyft,Lux Black,Fenway,Beacon Hill,22.5,2.29
Uber,UberX,Financial District,North End,8.0,1.04
Uber,UberXL,West End,North End,11.5,1.16
Uber,UberXL,Theatre District,Fenway,16.0,2.66
Uber,UberX,Haymarket Square,North Station,7.0,0.56
Lyft,Lux,Boston University,Financial District,26.0,4.54
Lyft,Shared,Beacon Hill,North End,7.0,1.84
Uber,UberX,West End,Fenway,9.0,2.72
Uber,UberPool,Back Bay,South Station,10.0,3.44
Lyft,Shared,West End,Northeastern University,7.0,2.79
Uber,WAV,Theatre District,South Station,8.5,1.12
Uber,UberXL,North Station,Boston University,19.5,3.39
Lyft,Lux,Back Bay,South Station,19.5,3.32
Lyft,Lyft,Theatre District,Northeastern University,11.0,2.52
Lyft,Lyft XL,Financial District,South Station,10.5,0.69
Uber,UberX,South Station,Beacon Hill,8.5,2.48
Lyft,Lyft,South Station,Theatre District,7.0,0.62
Uber,Black,Back Bay,Fenway,16.0,1.5
Lyft,Lux Black XL,Theatre District,Boston University,34.0,2.95
Lyft,Lyft XL,Financial District,Haymarket Square,10.5,0.99
Uber,WAV,Beacon Hill,North End,12.0,1.46
Uber,UberX,Theatre District,Fenway,9.5,2.66
Lyft,Lyft XL,Theatre District,Fenway,16.5,2.74
Uber,Black SUV,North Station,Fenway,31.5,3.07
Lyft,Lyft XL,South Station,Theatre District,11.0,0.71
Uber,Black SUV,North End,Beacon Hill,26.0,1.51
Uber,WAV,Fenway,Beacon Hill,9.5,2.37
Uber,Black,Northeastern University,Financial District,38.0,7.46
Lyft,Lyft XL,Financial District,South Station,10.5,0.66
Uber,UberXL,Back Bay,Northeastern University,12.5,1.64
Uber,Black SUV,West End,Northeastern University,31.5,2.86
Uber,WAV,South Station,Theatre District,7.0,0.55
Lyft,Lux Black,Theatre District,South Station,19.5,1.13
Lyft,Lux,Northeastern University,Financial District,22.5,3.42
Lyft,Lyft,Financial District,Boston University,13.5,4.72
Uber,UberX,Northeastern University,Theatre District,9.0,1.8
Lyft,Lux,Beacon Hill,South Station,16.5,2.51
Lyft,Lux Black,Financial District,Boston University,32.5,4.62
Lyft,Shared,Theatre District,South Station,5.0,1.04
Uber,UberPool,Beacon Hill,Fenway,7.5,2.46
Lyft,Lux Black,Haymarket Square,North Station,16.5,0.72
Uber,UberXL,North Station,Haymarket Square,14.0,0.49
Lyft,Lux,South Station,Financial District,11.0,0.48
Lyft,Shared,Financial District,Boston University,7.0,3.75
Uber,Black SUV,North End,Theatre District,27.5,1.57
Lyft,Shared,Theatre District,Northeastern University,7.0,2.02
Lyft,Lux Black XL,Haymarket Square,Theatre District,30.0,1.73
Lyft,Lyft XL,Boston University,Back Bay,13.5,1.5
Lyft,Lux Black XL,Northeastern University,West End,34.0,3.11
Lyft,Shared,Boston University,Financial District,10.5,5.41
Lyft,Shared,Fenway,North Station,7.0,3.15
Uber,Black SUV,Boston University,North Station,36.0,3.01
Uber,UberXL,South Station,West End,13.0,2.14
Uber,UberX,Boston University,North Station,10.5,3.01
Uber,Black SUV,North Station,Haymarket Square,27.5,0.49
Uber,Black SUV,Fenway,Beacon Hill,30.5,2.32
